danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,chorus_hit,sections,popularity,genre,duration_ms
0.556,0.412,7,-10.224,1,0.0992,0.764,0.0,0.0902,0.811,84.778,4,36.9684,8,0,pop,160933.0
0.681,0.742,5,-7.0,1,0.0249,0.0134,0.422,0.121,0.486,109.001,4,18.09354,13,1,r&b,271533.0
0.652,0.603,7,-6.903,1,0.0247,0.293,0.0,0.0816,0.353,90.997,4,28.37471,13,1,r&b,240240.0
0.736,0.72,1,-9.25,1,0.0396,0.0238,0.00176,0.0642,0.871,112.91,4,26.64929,14,1,r&b,267240.0
0.808,0.912,7,-5.277,1,0.149,0.00427,0.0853,0.315,0.402,125.812,4,25.45121,19,1,r&b,383427.0
0.812,0.778,10,-13.957,0,0.292,0.6,4.39e-05,0.11,0.599,87.713,4,22.92252,12,1,rap,297040.0
0.586,0.913,1,-6.012,1,0.0378,0.00253,7.01e-06,0.225,0.817,111.569,4,47.79447,11,0,latin,238773.0
0.226,0.0453,7,-21.482,0,0.0385,0.953,0.03,0.0831,0.0692,138.377,4,35.1021,16,0,rock,317027.0
0.519,0.741,9,-6.586,0,0.0301,0.141,0.15,0.211,0.541,121.185,5,60.61404,11,0,r&b,385000.0
0.788,0.626,0,-8.582,1,0.354,0.262,0.0,0.0791,0.74,87.96,4,98.71545,11,1,rap,322227.0
0.49,0.2,7,-13.162,1,0.0405,0.983,0.0,0.141,0.463,130.295,4,29.7291,6,0,pop,186933.0
0.487,0.3,8,-18.14,1,0.0385,0.256,0.001,0.0994,0.138,89.803,4,28.73934,12,0,r&b,260200.0
0.528,0.126,10,-21.007,1,0.0487,0.651,0.00675,0.0905,0.401,164.478,3,69.53707,24,0,r&b,563800.0
0.217,0.968,9,-5.209,1,0.102,0.000202,0.00649,0.98,0.329,170.395,4,51.55219,12,0,rock,265467.0
0.322,0.0118,8,-30.895,0,0.0469,0.954,0.0,0.102,0.0576,135.454,3,25.70996,6,0,rock,129000.0
0.452,0.917,1,-6.169,1,0.0667,0.000616,1.86e-05,0.0901,0.415,103.627,4,106.0957,4,0,latin,135840.0
0.461,0.935,11,-5.165,1,0.129,0.000973,1.26e-05,0.0906,0.661,199.819,4,42.64444,7,0,edm,158293.0
0.741,0.511,9,-11.797,1,0.0401,0.493,0.0,0.0808,0.752,119.38,4,32.13129,14,1,r&b,345200.0
0.693,0.648,11,-6.411,0,0.0248,0.0949,0.0,0.14,0.319,113.117,4,26.12939,13,1,r&b,293267.0
0.692,0.912,0,-5.26,1,0.0353,0.151,0.000217,0.132,0.886,107.388,4,52.72884,12,1,r&b,283040.0
0.575,0.596,4,-9.704,1,0.0251,0.216,0.0,0.107,0.614,93.828,4,43.24988,12,0,pop,205000.0
0.349,0.432,8,-9.554,1,0.0384,0.82,0.085,0.191,0.137,82.935,4,35.96682,18,1,rock,460000.0
0.662,0.69,9,-10.257,0,0.0822,0.00204,0.338,0.683,0.471,150.074,4,38.31901,13,0,r&b,250520.0
0.672,0.52,7,-9.965,0,0.0407,0.0985,1.28e-06,0.0365,0.551,137.213,4,70.72309,14,1,r&b,356960.0
0.787,0.193,8,-20.63,1,0.0382,0.799,0.79,0.105,0.367,113.095,4,32.43869,17,0,r&b,429427.0
0.604,0.316,2,-14.674,1,0.0302,0.56,1.18e-05,0.0905,0.391,129.693,4,29.31641,17,1,r&b,302973.0
0.416,0.486,7,-10.013,0,0.0273,0.0517,0.224,0.156,0.315,92.68,4,23.91997,11,0,pop,193760.0
0.609,0.773,5,-9.166,1,0.0389,0.075,0.0,0.188,0.352,113.443,4,37.6456,9,1,pop,238160.0
0.556,0.628,11,-10.713,1,0.0807,0.521,1.91e-06,0.298,0.934,175.404,4,34.15176,7,0,edm,130107.0
0.551,0.888,0,-10.916,1,0.0537,0.338,0.00277,0.317,0.287,130.667,4,50.57285,9,1,r&b,244227.0
0.329,0.952,1,-6.862,0,0.0686,0.0056,0.602,0.0702,0.298,155.313,4,49.68808,4,0,rock,91600.0
0.567,0.366,0,-16.504,1,0.0288,0.789,2.59e-06,0.0927,0.162,107.668,4,36.67059,7,0,pop,167160.0
0.666,0.874,0,-6.117,1,0.0269,0.0529,2.79e-05,0.108,0.839,121.194,4,32.96964,15,1,r&b,256790.00000000003
0.523,0.955,4,-4.711,1,0.0605,0.00166,1.91e-05,0.0749,0.675,106.871,4,43.74672,6,0,latin,157853.0
0.206,0.982,11,-5.79,0,0.123,0.000222,0.00319,0.106,0.383,181.927,4,39.18114,7,0,rock,171613.0
0.605,0.573,2,-7.804,1,0.037,0.289,0.0406,0.133,0.581,107.882,4,34.87487,8,0,pop,206947.0
0.537,0.903,7,-5.24,1,0.0419,0.0946,0.0321,0.0934,0.698,81.346,4,24.58921,5,0,latin,95693.0
0.67,0.766,2,-4.489,1,0.0301,0.0804,0.0,0.255,0.766,106.981,4,28.30924,10,1,pop,204920.0
0.125,0.0524,2,-21.904,0,0.0374,0.994,0.401,0.0812,0.0371,79.96,3,30.47671,14,0,rock,279720.0
0.63,0.727,10,-7.256,0,0.0412,0.00237,0.000364,0.29,0.559,110.747,4,29.02736,11,1,r&b,294427.0
0.788,0.745,6,-9.342,1,0.0581,0.249,7.66e-06,0.25,0.688,110.133,4,37.84833,14,1,r&b,303707.0
0.316,0.961,2,-4.797,1,0.127,6.43e-05,0.773,0.162,0.233,92.9,4,30.81323,6,0,rock,106773.0
0.485,0.00538,3,-35.509,1,0.105,0.996,0.952,0.0824,0.233,96.605,4,71.24773,8,0,pop,212400.0
0.603,0.759,8,-10.393,1,0.0322,3.85e-05,0.0162,0.148,0.376,121.214,4,99.83457,6,1,r&b,267427.0
0.628,0.625,5,-9.224,0,0.0465,0.0758,0.645,0.48,0.148,172.154,4,48.13188,15,0,edm,332760.0
0.657,0.639,10,-7.527,1,0.0412,0.581,0.0,0.278,0.674,124.882,4,31.84324,9,1,pop,234493.0
0.621,0.885,1,-6.826,1,0.0473,0.0418,0.492,0.133,0.554,109.727,4,61.87662,6,1,latin,227973.0
0.913,0.289,1,-5.824,1,0.119,0.0756,0.000155,0.112,0.714,135.959,4,40.79013,12,1,r&b,304360.0
0.373,0.45,5,-14.812,1,0.0556,0.166,5.33e-05,0.314,0.65,88.616,4,69.63069,26,0,r&b,922307.0
0.655,0.823,2,-10.03,1,0.0357,0.0276,0.00196,0.0578,0.768,110.924,4,49.83047,14,1,r&b,274400.0
0.467,0.277,5,-9.041,1,0.0289,0.935,2.31e-06,0.115,0.601,96.697,4,35.63567,8,0,pop,147373.0
0.501,0.935,8,-5.764,1,0.0418,0.000206,0.0,0.337,0.622,122.873,4,35.72319,9,1,r&b,277733.0
0.773,0.641,2,-6.742,1,0.0318,0.261,0.0,0.548,0.903,122.025,4,17.4468,13,1,pop,214240.0
0.646,0.665,6,-7.878,1,0.0268,0.326,1.97e-05,0.238,0.7,143.966,4,15.78543,12,1,r&b,241027.0
0.487,0.553,6,-11.197,0,0.0425,0.209,2.81e-05,0.0992,0.699,126.043,4,32.09009,12,0,r&b,288600.0
0.405,0.749,10,-5.23,1,0.237,0.813,0.00073,0.0735,0.36,79.139,4,8.27708,3,0,rap,91027.0
0.887,0.416,1,-7.346,1,0.0518,0.0295,1.06e-05,0.066,0.761,94.013,4,21.28488,15,1,pop,239733.0
0.55,0.489,2,-17.62,1,0.0351,0.644,0.615,0.106,0.588,83.392,4,36.87955,14,0,r&b,269907.0
0.686,0.467,7,-9.712,1,0.0419,0.704,0.00103,0.13,0.753,126.179,4,73.22103,9,1,pop,239293.0
0.627,0.888,9,-4.523,0,0.0388,0.0528,0.00237,0.136,0.591,99.905,4,46.41937,9,1,latin,214067.0
0.733,0.674,8,-8.455,0,0.0594,0.0948,0.0,0.556,0.722,130.107,4,35.0984,9,1,r&b,242160.0
0.603,0.394,10,-10.02,1,0.0288,0.551,3.98e-05,0.104,0.239,134.083,4,48.22127,11,1,r&b,244611.0
0.324,0.379,7,-13.637,1,0.032,0.189,0.00615,0.166,0.383,121.707,3,36.31113,11,0,rock,229667.0
0.752,0.931,1,-7.163,1,0.0527,0.117,0.0,0.364,0.937,132.954,4,42.11119,12,1,r&b,263360.0
0.909,0.448,6,-9.021,0,0.147,0.000505,7.83e-06,0.0558,0.878,130.094,4,38.90839,15,1,r&b,309847.0
0.592,0.499,5,-7.806,1,0.277,0.174,0.0,0.122,0.863,125.824,4,29.15682,11,1,rap,244416.0
0.31,0.567,7,-7.739,1,0.0343,0.0226,0.683,0.324,0.203,120.493,4,39.80044,9,0,rock,265000.0
0.615,0.537,7,-10.728,1,0.0282,0.278,0.0,0.164,0.494,111.581,4,26.79947,12,1,r&b,278173.0
0.754,0.819,0,-6.833,1,0.112,0.0684,0.0,0.345,0.818,142.137,4,38.85368,9,1,pop,215800.0
0.658,0.688,5,-7.049,0,0.0297,0.191,1.33e-06,0.173,0.424,143.783,4,13.54461,10,1,r&b,252600.0
0.765,0.502,9,-7.393,1,0.0321,0.119,0.0011,0.171,0.836,144.204,4,25.69805,16,1,r&b,289440.0
0.706,0.365,7,-16.953,1,0.0346,0.298,0.577,0.114,0.47,114.869,4,71.88034,4,0,pop,108627.0
0.709,0.448,0,-4.982,1,0.0437,0.72,5.57e-05,0.0714,0.746,83.906,3,41.44914,7,0,pop,145102.0
0.738,0.152,8,-20.061,1,0.035,0.915,0.584,0.108,0.483,105.847,4,40.97428,12,0,pop,236067.0
0.637,0.406,6,-12.1,1,0.0235,0.844,0.000176,0.0875,0.35,96.178,4,41.79097,10,1,r&b,298133.0
0.794,0.965,0,-7.133,1,0.0774,0.0197,0.29,0.34,0.652,135.957,4,42.15415,7,1,latin,215160.0
0.799,0.478,0,-11.733,1,0.0888,0.75,0.782,0.324,0.97,111.011,4,29.05594,9,0,pop,182597.0
0.509,0.00672,8,-30.4,1,0.0408,0.98,0.00301,0.0842,0.327,127.161,4,65.52566,7,0,pop,149067.0
0.656,0.733,9,-6.87,1,0.031,0.425,0.0,0.0712,0.437,104.999,4,35.55603,17,1,r&b,302693.0
0.531,0.918,9,-4.982,0,0.0366,0.00684,0.0,0.127,0.898,136.052,4,25.79196,11,1,latin,197667.0
0.464,0.939,9,-4.906,1,0.0582,0.000554,0.0,0.0633,0.623,162.251,4,43.61536,10,1,latin,196813.0
0.598,0.517,3,-8.821,0,0.0269,0.462,1.77e-05,0.351,0.51,108.933,4,90.37763,6,0,pop,165693.0
0.696,0.49,6,-6.631,0,0.0347,0.155,0.000351,0.0563,0.557,179.825,4,22.92176,14,1,edm,288840.0
0.348,0.987,7,-7.734,1,0.0933,0.000261,0.018,0.0755,0.0352,137.394,4,42.66723,7,0,rock,187627.0
0.751,0.675,4,-13.077,0,0.0686,0.0023,0.0809,0.212,0.819,120.566,4,25.38221,16,1,r&b,409667.0
0.435,0.862,7,-11.698,1,0.049,0.441,3.25e-05,0.561,0.65,155.911,4,30.0291,8,0,latin,221400.0
0.458,0.319,9,-8.505,1,0.0398,0.839,1.79e-06,0.0876,0.482,86.945,4,55.84785,12,0,pop,189640.0
0.724,0.853,11,-3.895,0,0.283,0.0164,0.0,0.65,0.775,170.51,4,21.25025,13,1,rap,332733.0
0.701,0.757,1,-9.453,1,0.0418,0.0837,0.0,0.0276,0.814,92.424,4,35.87966,9,1,pop,224915.0
0.569,0.635,4,-11.072,1,0.0348,0.0319,0.00394,0.122,0.408,141.825,4,21.37615,7,0,pop,210800.0
0.884,0.679,10,-5.857,0,0.282,0.0957,0.00209,0.0289,0.591,76.993,4,26.55924,14,1,rap,238467.0
0.253,0.666,9,-6.257,1,0.0428,0.504,0.0,0.16,0.205,201.247,3,40.35349,6,0,rock,158386.0
0.567,0.501,2,-8.038,1,0.0241,0.0995,0.0,0.0986,0.2,142.589,3,40.16776,11,1,pop,236773.0
0.852,0.655,5,-11.498,0,0.0645,0.107,2.07e-05,0.137,0.952,115.962,4,27.46911,16,1,r&b,279360.0
0.401,0.285,11,-11.005,1,0.0327,0.657,1.13e-05,0.158,0.267,130.465,4,50.90012,9,1,pop,211973.0
0.629,0.364,9,-12.721,0,0.0286,0.0754,0.0,0.0258,0.471,122.083,4,19.27593,20,1,r&b,447547.0
0.564,0.825,8,-7.081,1,0.0365,0.0877,7.47e-06,0.246,0.585,127.112,4,37.51209,12,1,r&b,249027.0
0.656,0.956,11,-5.647,0,0.0536,0.0784,0.0247,0.0923,0.831,133.713,4,30.6894,11,1,latin,204587.0
0.584,0.639,7,-7.581,1,0.0291,0.808,0.000142,0.212,0.97,93.417,4,53.77883,8,0,pop,158707.0
0.594,0.21,9,-17.807,0,0.0293,0.685,0.00184,0.0918,0.099,110.415,4,53.15433,12,1,r&b,291067.0
0.607,0.417,0,-10.383,1,0.0413,0.472,0.0,0.114,0.351,124.111,4,22.67711,13,0,pop,209067.0
0.189,0.91,4,-9.177,0,0.0897,1.49e-05,0.0116,0.217,0.362,74.195,4,25.51985,13,0,rock,291467.0
0.583,0.338,7,-13.63,0,0.064,0.607,9.86e-06,0.0708,0.378,141.889,4,51.71488,14,1,r&b,317373.0
0.818,0.769,4,-4.428,0,0.196,0.113,2.35e-05,0.118,0.728,88.015,4,21.26307,12,1,pop,231667.0
0.477,0.979,2,-2.489,1,0.128,0.331,0.238,0.222,0.517,93.631,4,52.49763,7,0,latin,154933.0
0.565,0.859,9,-7.659,1,0.0381,0.165,0.000251,0.124,0.928,121.585,4,22.96979,9,0,latin,145600.0
0.436,0.392,9,-12.012,1,0.0592,0.555,2.07e-06,0.109,0.196,93.188,4,37.75246,10,0,pop,190400.0
0.535,0.854,1,-6.519,1,0.0368,0.000919,0.00149,0.0676,0.618,106.929,4,43.53735,9,1,latin,177213.0
0.616,0.79,8,-4.78,0,0.0787,0.246,0.733,0.0913,0.556,80.036,4,51.09534,14,0,r&b,482907.0
0.58,0.265,2,-15.267,1,0.0317,0.796,0.00019,0.11,0.583,154.595,3,30.19334,10,1,pop,189827.0
0.68,0.292,3,-16.06,1,0.0633,0.915,0.831,0.302,0.494,125.635,4,29.63246,10,0,pop,169373.0
0.587,0.888,7,-10.847,0,0.0328,0.392,0.000911,0.285,0.635,119.987,4,29.23482,13,1,r&b,270173.0
0.523,0.344,10,-9.469,1,0.0501,0.629,0.0,0.175,0.806,90.978,4,70.22618,7,0,pop,168533.0
0.497,0.726,4,-8.335,1,0.0272,0.0489,8.99e-06,0.049,0.735,136.792,4,41.38306,16,1,r&b,324027.0
0.917,0.5,4,-7.73,1,0.04,0.0183,7.21e-06,0.0593,0.745,111.268,4,24.63746,5,0,pop,69333.0
0.673,0.532,2,-9.688,1,0.0302,0.524,7.15e-05,0.118,0.44,140.393,4,28.16596,13,0,pop,203946.0
0.322,0.00985,9,-25.983,0,0.0406,0.981,0.937,0.116,0.0563,138.986,4,40.12266,10,0,rock,245973.0
0.853,0.603,1,-7.85,1,0.226,0.14,0.0,0.0783,0.546,95.936,4,40.24975,12,1,rap,259180.99999999997
0.509,0.465,3,-15.035,1,0.0443,0.756,0.803,0.89,0.865,125.157,4,46.60603,9,0,pop,218933.0
0.532,0.737,3,-5.454,0,0.0326,0.181,0.166,0.109,0.18,137.954,4,63.47744,11,0,pop,197813.0
0.304,0.968,1,-4.45,1,0.0976,0.244,2.96e-06,0.222,0.543,162.539,4,18.08376,12,0,rock,200720.0
0.461,0.82,7,-5.324,0,0.0346,0.162,0.0,0.106,0.602,186.045,4,20.93807,14,1,edm,257160.00000000003
0.547,0.506,0,-13.726,1,0.0393,0.728,0.869,0.254,0.956,120.78,4,15.7487,8,0,pop,166000.0
0.655,0.662,8,-4.733,0,0.0537,0.434,0.0,0.152,0.613,120.0,4,47.96613,16,1,r&b,332973.0
0.198,0.914,1,-6.294,1,0.132,2.79e-06,0.857,0.14,0.326,98.089,4,41.48689,7,0,rock,121933.0
0.938,0.628,4,-7.587,0,0.158,0.0364,0.0,0.33,0.758,119.996,4,24.67253,10,1,pop,211733.0
0.397,0.138,9,-22.396,1,0.0384,0.991,0.918,0.149,0.632,143.31,3,48.2394,15,0,r&b,263000.0
0.803,0.444,6,-10.268,0,0.132,0.031,0.0227,0.112,0.584,92.035,4,47.6118,9,1,pop,203027.0
0.347,0.443,4,-14.969,1,0.0341,4.75e-06,0.0951,0.0731,0.371,140.845,4,30.30699,10,0,rock,253067.0
0.342,0.76,9,-6.136,0,0.0704,0.00476,0.0116,0.126,0.534,155.519,4,38.64706,12,0,rock,284307.0
0.743,0.523,5,-5.456,0,0.103,0.0231,0.0309,0.0701,0.789,90.974,4,23.6314,8,1,pop,199293.0
0.708,0.426,2,-13.3,1,0.0286,0.574,0.0,0.0604,0.775,130.142,4,38.20581,10,0,pop,165400.0
0.414,0.161,7,-22.32,0,0.0318,0.883,0.000223,0.117,0.423,159.375,4,52.72582,8,1,pop,199493.0
0.75,0.472,7,-12.914,1,0.0418,0.0395,0.00165,0.0669,0.712,123.4,4,29.52393,7,0,pop,159667.0
0.728,0.645,7,-8.258,0,0.0612,0.000325,0.325,0.195,0.854,151.702,4,37.62799,13,0,r&b,312800.0
0.828,0.654,10,-7.674,0,0.226,0.106,0.0,0.0689,0.817,95.254,4,37.03089,12,1,rap,242360.0
0.491,0.458,11,-8.159,1,0.027,0.653,0.0,0.164,0.238,141.724,4,51.861,13,1,r&b,267447.0
0.713,0.729,1,-8.218,1,0.0711,0.219,0.00233,0.141,0.538,80.934,4,68.87266,12,1,r&b,318013.0
0.652,0.931,7,-8.01,1,0.0612,0.000654,2.13e-05,0.0697,0.578,110.253,4,18.86398,11,1,r&b,281200.0
0.476,0.000707,11,-36.606,0,0.164,0.864,0.299,0.104,0.27,68.309,4,17.20999,29,0,r&b,647973.0
0.625,0.786,1,-9.377,1,0.0291,0.0765,0.416,0.205,0.898,120.094,4,40.75431,13,1,r&b,282200.0
0.551,0.284,1,-13.704,1,0.0287,0.805,0.0,0.113,0.527,109.831,4,52.79114,8,1,r&b,260839.99999999997
0.82,0.536,1,-12.207,1,0.111,0.0105,8.59e-05,0.0995,0.382,112.409,4,78.00674,8,1,pop,211093.0
0.325,0.966,7,-11.776,1,0.164,0.503,8.65e-05,0.928,0.298,168.081,4,48.88206,8,0,rock,221400.0
0.815,0.364,8,-11.834,0,0.089,0.14,0.0255,0.121,0.723,84.898,4,100.5542,13,1,r&b,346267.0
0.627,0.443,0,-12.267,1,0.0259,0.106,0.283,0.108,0.282,92.976,4,26.04176,14,0,r&b,332627.0
0.768,0.551,7,-15.524,0,0.0345,0.477,0.66,0.0579,0.904,130.919,4,27.77006,20,0,r&b,476800.0
0.651,0.158,10,-19.605,0,0.0368,0.941,0.73,0.26,0.412,110.612,3,66.45074,6,0,pop,172040.0
0.826,0.447,5,-11.535,1,0.0442,0.33,3.2e-06,0.126,0.434,111.806,4,48.59597,11,1,r&b,276653.0
0.256,0.822,8,-13.883,0,0.0371,0.0158,0.881,0.376,0.88,98.739,4,30.77822,7,0,rock,149600.0
0.504,0.271,2,-11.29,1,0.0613,0.836,0.364,0.0982,0.443,84.012,4,22.86961,8,0,pop,165680.0
0.475,0.79,6,-7.205,1,0.0627,0.0446,0.0,0.408,0.383,156.758,3,50.37415,10,1,r&b,307293.0
0.594,0.34,0,-15.155,1,0.0281,0.251,8.81e-05,0.683,0.221,105.031,4,42.40115,13,1,r&b,272431.0
0.294,0.641,11,-9.316,1,0.0291,0.0163,0.22,0.112,0.226,79.759,4,40.4662,15,1,rock,536067.0
0.642,0.422,10,-13.782,0,0.046,0.0393,0.0101,0.107,0.642,185.834,4,54.90199,13,1,edm,325600.0
0.745,0.742,10,-5.693,1,0.0259,0.42,0.0,0.102,0.806,95.996,4,48.13902,8,1,r&b,245067.0
0.533,0.109,9,-17.54,1,0.0778,0.638,0.000739,0.0934,0.442,181.388,3,126.2693,10,0,edm,249627.0
0.526,0.37,3,-10.535,1,0.025,0.722,0.0,0.157,0.251,76.002,4,29.91744,8,1,r&b,244667.0
0.192,0.943,4,-4.059,1,0.0826,0.0245,7.61e-06,0.135,0.223,136.447,4,29.1079,13,0,rock,248573.0
0.513,0.478,8,-9.216,1,0.0318,0.359,0.00228,0.0961,0.183,83.217,4,38.24851,10,1,r&b,290160.0
0.57,0.469,9,-15.73,0,0.0378,0.986,0.784,0.1,0.645,169.829,1,40.23207,8,0,pop,152173.0
0.404,0.779,1,-3.199,1,0.0298,0.0181,0.00139,0.0929,0.373,78.838,4,32.68828,10,1,r&b,287533.0
0.622,0.72,0,-13.475,1,0.0464,3.42e-05,0.00301,0.323,0.903,120.945,4,21.38665,6,1,pop,234880.0
0.511,0.226,5,-18.323,1,0.276,0.935,0.221,0.119,0.826,82.86,4,105.6945,5,0,rap,182267.0
0.35,0.354,0,-13.344,1,0.0272,0.046,0.711,0.132,0.417,173.94,4,33.89235,14,0,rock,280067.0
0.634,0.845,11,-5.058,0,0.352,0.00602,5.29e-06,0.0598,0.929,94.0,4,21.24026,13,1,rap,237027.0
0.691,0.841,10,-9.301,0,0.228,0.0402,0.0,0.917,0.755,104.485,4,26.5916,27,0,rap,581133.0
0.638,0.413,9,-5.759,1,0.0256,0.4,0.0,0.0845,0.334,89.126,3,32.23775,13,1,pop,192773.0
0.352,0.942,2,-7.626,1,0.075,1.14e-05,0.0118,0.197,0.558,135.236,4,37.88457,9,0,rock,209987.0
0.723,0.764,11,-7.469,0,0.0373,0.0769,0.0,0.0816,0.851,104.087,4,73.93459,9,1,r&b,244600.0
0.61,0.571,1,-7.136,0,0.0315,0.837,0.743,0.15,0.909,106.185,4,39.89068,5,0,pop,117240.0
0.489,0.527,4,-9.435,1,0.0247,0.00759,0.804,0.204,0.0846,96.429,4,23.2321,17,0,r&b,370427.0
0.533,0.702,9,-8.504,0,0.0265,0.0549,0.0221,0.27,0.515,140.201,4,51.92991,13,1,r&b,276800.0
0.568,0.86,7,-11.196,0,0.0302,0.381,0.015,0.0989,0.543,121.723,4,41.73946,10,0,r&b,279427.0
0.769,0.836,8,-4.15,1,0.244,0.0618,0.0,0.182,0.651,88.978,4,64.95334,11,1,rap,237720.0
0.739,0.675,1,-9.194,1,0.0444,0.0545,0.0112,0.0632,0.643,100.054,4,66.63336,13,1,r&b,284345.0
0.0576,0.169,10,-20.216,1,0.0484,0.903,0.966,0.117,0.031,50.838,4,28.87898,40,0,rock,760053.0
0.682,0.873,2,-8.526,0,0.0421,0.071,0.086,0.0885,0.649,120.048,4,32.95291,11,0,r&b,282200.0
0.749,0.605,8,-9.359,0,0.086,0.00186,0.0381,0.115,0.966,142.024,4,28.91454,10,1,r&b,251733.0
0.284,0.945,4,-4.877,1,0.0829,0.212,0.0221,0.411,0.243,96.186,4,10.83824,3,0,rock,59480.0
0.386,0.677,2,-5.83,1,0.0346,0.00841,0.00366,0.341,0.195,126.602,4,60.21001,9,1,pop,238240.0
0.679,0.494,5,-8.894,0,0.0405,0.0568,1.31e-05,0.0441,0.561,150.126,4,36.7167,15,1,r&b,310493.0
0.428,0.508,5,-13.628,1,0.0393,0.401,0.536,0.134,0.323,104.987,4,26.94725,14,0,r&b,334093.0
0.754,0.472,8,-11.787,1,0.0807,0.257,2.09e-05,0.121,0.613,169.199,4,49.78116,10,1,pop,229600.0
0.628,0.42,5,-12.032,0,0.0376,0.427,0.0,0.158,0.277,122.282,4,47.78113,11,1,r&b,300307.0
0.511,0.675,9,-6.564,1,0.026,0.0229,0.749,0.107,0.769,174.002,4,39.83455,10,0,edm,221600.0
0.242,0.416,7,-8.988,1,0.0301,0.00229,0.839,0.401,0.079,79.094,4,31.61932,12,0,rock,345991.0
0.117,0.0408,1,-31.648,1,0.0585,0.936,0.00203,0.96,0.0354,66.084,3,28.40922,21,0,rock,456400.0
0.496,0.298,9,-10.175,0,0.0405,0.306,1.72e-06,0.0875,0.705,203.824,3,21.62352,9,1,edm,235707.0
0.23,0.991,11,-5.102,0,0.0696,8.57e-05,0.00163,0.44,0.488,158.247,4,40.18566,8,0,rock,149907.0
0.657,0.256,7,-22.018,0,0.0473,0.949,0.918,0.107,0.684,125.744,4,31.63356,14,0,r&b,254133.0
0.689,0.677,0,-6.36,1,0.0326,0.0704,0.0,0.0877,0.259,153.919,4,29.83562,13,1,r&b,269173.0
0.321,0.474,5,-9.383,1,0.0348,0.743,0.0,0.204,0.804,121.199,4,33.75838,9,1,rock,162093.0
0.532,0.407,6,-9.658,0,0.0233,0.235,0.0,0.117,0.23,83.207,4,35.88568,12,1,r&b,259853.0
0.621,0.481,11,-8.016,1,0.0371,0.0984,0.0,0.241,0.679,65.004,4,30.09277,8,1,r&b,256132.99999999997
0.956,0.795,7,-5.311,1,0.15,0.00356,0.889,0.0906,0.841,121.294,4,65.2869,16,1,r&b,429533.0
0.298,0.722,7,-7.213,1,0.0824,2.46e-05,0.11,0.29,0.49,113.721,3,25.59526,5,0,rock,147533.0
0.309,0.181,10,-17.022,1,0.0337,0.87,0.000279,0.118,0.146,124.711,4,27.2055,12,1,rock,241013.0
0.712,0.495,2,-8.073,1,0.034,0.129,1.32e-06,0.137,0.81,98.137,4,42.81664,10,0,pop,201074.0
0.328,0.0421,6,-22.933,1,0.0426,0.993,0.525,0.0964,0.179,52.793,4,22.80327,13,0,rock,323227.0
0.79,0.591,7,-8.805,1,0.0935,0.00335,0.00733,0.0338,0.725,107.197,4,36.8168,10,1,r&b,293053.0
0.722,0.782,10,-6.99,0,0.0447,0.0353,4.24e-05,0.0792,0.721,101.11,4,74.32393,12,1,r&b,279000.0
0.653,0.373,11,-7.758,0,0.0578,0.677,0.00534,0.119,0.789,90.309,4,39.13759,10,1,r&b,249067.0
0.314,0.911,4,-3.815,0,0.0703,0.000237,0.0224,0.0737,0.194,133.636,4,58.51259,17,0,rock,416120.0
0.762,0.403,11,-10.423,0,0.158,0.0396,0.0113,0.256,0.346,80.476,4,28.79356,9,1,pop,226133.0
0.539,0.579,5,-8.058,1,0.0291,0.231,0.0212,0.265,0.718,114.339,4,51.83514,9,1,pop,168280.0
0.641,0.185,6,-20.846,0,0.0561,0.971,0.000279,0.0945,0.602,129.275,4,30.84791,11,0,pop,205467.0
0.18,0.968,2,-7.735,1,0.155,2.14e-06,0.0489,0.412,0.24,157.226,4,38.72929,10,0,rock,276627.0
0.732,0.656,2,-10.322,1,0.188,0.00143,0.0,0.0787,0.567,92.337,4,23.64704,10,1,r&b,260760.0
0.516,0.962,9,-4.426,1,0.0584,0.224,0.0358,0.228,0.837,144.767,4,34.30876,6,0,latin,159635.0
0.234,0.402,6,-14.535,1,0.0407,0.764,2.11e-06,0.751,0.227,79.82,4,22.36657,17,0,rock,403667.0
0.744,0.511,10,-10.783,0,0.0348,0.447,0.905,0.0494,0.786,101.114,4,24.67055,15,0,r&b,376400.0
0.51,0.505,9,-13.053,0,0.0344,0.342,0.96,0.117,0.318,114.532,4,34.43851,8,0,r&b,293752.0
0.454,0.723,2,-8.359,1,0.331,0.095,0.0,0.153,0.559,75.928,4,52.45523,13,0,rap,284640.0
0.541,0.309,5,-20.727,0,0.0516,0.777,0.837,0.683,0.61,117.217,4,53.60651,10,0,r&b,311773.0
0.349,0.575,5,-12.029,1,0.0546,0.0064,0.242,0.122,0.565,97.236,4,36.09572,13,0,rock,256000.0
0.53,0.884,6,-9.811,0,0.0679,0.00357,0.0207,0.554,0.179,148.03,4,24.71924,18,1,r&b,452200.0
0.639,0.174,4,-14.622,0,0.0376,0.809,0.952,0.103,0.0383,117.117,3,49.08654,7,0,pop,153627.0
0.555,0.275,7,-18.638,0,0.0359,0.783,0.0671,0.0829,0.335,142.7,4,44.66428,16,0,r&b,446827.0
0.62,0.903,5,-5.045,1,0.0383,0.18,0.0,0.12,0.427,130.992,4,40.89654,15,1,r&b,301600.0
